type_elec,year,month,round (en procesos a una sola vuelta = 1),Código I.N.E. de la provincia,Código I.N.E. del municipio,Número de distrito municipal en su caso o 99 si es el total municipal,Código de la candidatura o del Senador,Votos obtenidos por la candidatura,Número de candidatos obtenidos por la candidatura
2,1982,10,1,22,250,99,82,0,0
2,1982,10,1,22,251,99,6,112,0
2,1982,10,1,22,251,99,15,19,0
2,1982,10,1,22,251,99,33,0,0
2,1982,10,1,22,251,99,39,0,0
2,1982,10,1,22,251,99,52,8,0
2,1982,10,1,22,251,99,56,0,0
2,1982,10,1,22,251,99,70,6,0
2,1982,10,1,22,251,99,77,116,0
2,1982,10,1,22,251,99,78,2,0
2,1982,10,1,22,251,99,81,62,0
2,1982,10,1,22,251,99,82,0,0
2,1982,10,1,22,252,99,6,61,0
2,1982,10,1,22,252,99,15,14,0
2,1982,10,1,22,252,99,33,0,0
2,1982,10,1,22,252,99,39,0,0
2,1982,10,1,22,252,99,52,0,0
2,1982,10,1,22,252,99,56,1,0
2,1982,10,1,22,252,99,70,1,0
2,1982,10,1,22,252,99,77,36,0
2,1982,10,1,22,252,99,78,0,0
2,1982,10,1,22,252,99,81,10,0
2,1982,10,1,22,252,99,82,0,0
2,1982,10,1,22,253,99,6,2,0
2,1982,10,1,22,253,99,15,2,0
2,1982,10,1,22,253,99,33,0,0
2,1982,10,1,22,253,99,39,0,0
2,1982,10,1,22,253,99,52,0,0
2,1982,10,1,22,253,99,56,1,0
2,1982,10,1,22,253,99,70,2,0
2,1982,10,1,22,253,99,77,25,0
2,1982,10,1,22,253,99,78,0,0
2,1982,10,1,22,253,99,81,18,0
2,1982,10,1,22,253,99,82,0,0
2,1982,10,1,22,254,99,6,212,0
2,1982,10,1,22,254,99,15,39,0
2,1982,10,1,22,254,99,33,1,0
2,1982,10,1,22,254,99,39,0,0
2,1982,10,1,22,254,99,52,51,0
2,1982,10,1,22,254,99,56,1,0
2,1982,10,1,22,254,99,70,17,0
2,1982,10,1,22,254,99,77,758,0
2,1982,10,1,22,254,99,78,2,0
2,1982,10,1,22,254,99,81,85,0
2,1982,10,1,22,254,99,82,1,0
2,1982,10,1,22,901,99,6,95,0
2,1982,10,1,22,901,99,15,20,0
2,1982,10,1,22,901,99,33,0,0
2,1982,10,1,22,901,99,39,0,0
2,1982,10,1,22,901,99,52,21,0
2,1982,10,1,22,901,99,56,0,0
2,1982,10,1,22,901,99,70,33,0
2,1982,10,1,22,901,99,77,348,0
2,1982,10,1,22,901,99,78,3,0
2,1982,10,1,22,901,99,81,121,0
2,1982,10,1,22,901,99,82,0,0
2,1982,10,1,22,902,99,6,61,0
2,1982,10,1,22,902,99,15,9,0
2,1982,10,1,22,902,99,33,0,0
2,1982,10,1,22,902,99,39,0,0
2,1982,10,1,22,902,99,52,0,0
2,1982,10,1,22,902,99,56,1,0
2,1982,10,1,22,902,99,70,5,0
2,1982,10,1,22,902,99,77,72,0
2,1982,10,1,22,902,99,78,1,0
2,1982,10,1,22,902,99,81,33,0
2,1982,10,1,22,902,99,82,2,0
2,1982,10,1,22,903,99,6,199,0
2,1982,10,1,22,903,99,15,24,0
2,1982,10,1,22,903,99,33,0,0
2,1982,10,1,22,903,99,39,0,0
2,1982,10,1,22,903,99,52,3,0
2,1982,10,1,22,903,99,56,2,0
2,1982,10,1,22,903,99,70,11,0
2,1982,10,1,22,903,99,77,271,0
2,1982,10,1,22,903,99,78,2,0
2,1982,10,1,22,903,99,81,139,0
2,1982,10,1,22,903,99,82,0,0
2,1982,10,1,22,904,99,6,206,0
2,1982,10,1,22,904,99,15,56,0
2,1982,10,1,22,904,99,33,0,0
2,1982,10,1,22,904,99,39,0,0
2,1982,10,1,22,904,99,52,48,0
2,1982,10,1,22,904,99,56,2,0
2,1982,10,1,22,904,99,70,21,0
2,1982,10,1,22,904,99,77,471,0
2,1982,10,1,22,904,99,78,5,0
2,1982,10,1,22,904,99,81,164,0
2,1982,10,1,22,904,99,82,4,0
2,1982,10,1,22,905,99,6,71,0
2,1982,10,1,22,905,99,15,21,0
2,1982,10,1,22,905,99,33,0,0
2,1982,10,1,22,905,99,39,0,0
2,1982,10,1,22,905,99,52,0,0
2,1982,10,1,22,905,99,56,0,0
2,1982,10,1,22,905,99,70,11,0
2,1982,10,1,22,905,99,77,94,0
2,1982,10,1,22,905,99,78,0,0
2,1982,10,1,22,905,99,81,64,0
2,1982,10,1,22,905,99,82,0,0
2,1982,10,1,22,906,99,6,35,0
2,1982,10,1,22,906,99,15,15,0
2,1982,10,1,22,906,99,33,0,0
2,1982,10,1,22,906,99,39,0,0
2,1982,10,1,22,906,99,52,3,0
2,1982,10,1,22,906,99,56,0,0
2,1982,10,1,22,906,99,70,1,0
2,1982,10,1,22,906,99,77,88,0
2,1982,10,1,22,906,99,78,1,0
2,1982,10,1,22,906,99,81,53,0
2,1982,10,1,22,906,99,82,1,0
2,1982,10,1,22,908,99,6,14,0
2,1982,10,1,22,908,99,15,8,0
2,1982,10,1,22,908,99,33,1,0
2,1982,10,1,22,908,99,39,0,0
2,1982,10,1,22,908,99,52,0,0
2,1982,10,1,22,908,99,56,1,0
2,1982,10,1,22,908,99,70,3,0
2,1982,10,1,22,908,99,77,33,0
2,1982,10,1,22,908,99,78,1,0
2,1982,10,1,22,908,99,81,31,0
2,1982,10,1,22,908,99,82,0,0
2,1982,10,1,23,1,99,5,134,0
2,1982,10,1,23,1,99,15,6,0
2,1982,10,1,23,1,99,19,1,0
2,1982,10,1,23,1,99,31,0,0
2,1982,10,1,23,1,99,33,1,0
2,1982,10,1,23,1,99,37,0,0
2,1982,10,1,23,1,99,44,0,0
2,1982,10,1,23,1,99,47,0,0
2,1982,10,1,23,1,99,50,1,0
2,1982,10,1,23,1,99,53,39,0
2,1982,10,1,23,1,99,71,9,0
2,1982,10,1,23,1,99,72,710,0
2,1982,10,1,23,1,99,78,1,0
2,1982,10,1,23,1,99,80,0,0
2,1982,10,1,23,1,99,81,217,0
2,1982,10,1,23,1,99,82,0,0
2,1982,10,1,23,2,99,5,2602,0
2,1982,10,1,23,2,99,15,189,0
2,1982,10,1,23,2,99,19,24,0
2,1982,10,1,23,2,99,31,0,0
2,1982,10,1,23,2,99,33,94,0
2,1982,10,1,23,2,99,37,0,0
2,1982,10,1,23,2,99,44,0,0
2,1982,10,1,23,2,99,47,15,0
2,1982,10,1,23,2,99,50,6,0
2,1982,10,1,23,2,99,53,684,0
2,1982,10,1,23,2,99,71,164,0
2,1982,10,1,23,2,99,72,6805,0
2,1982,10,1,23,2,99,78,71,0
2,1982,10,1,23,2,99,80,12,0
2,1982,10,1,23,2,99,81,1208,0
2,1982,10,1,23,2,99,82,14,0
2,1982,10,1,23,3,99,5,1421,0
2,1982,10,1,23,3,99,15,106,0
2,1982,10,1,23,3,99,19,9,0
2,1982,10,1,23,3,99,31,0,0
2,1982,10,1,23,3,99,33,57,0
2,1982,10,1,23,3,99,37,0,0
2,1982,10,1,23,3,99,44,0,0
2,1982,10,1,23,3,99,47,4,0
2,1982,10,1,23,3,99,50,6,0
2,1982,10,1,23,3,99,53,620,0
2,1982,10,1,23,3,99,71,63,0
2,1982,10,1,23,3,99,72,4284,0
2,1982,10,1,23,3,99,78,38,0
2,1982,10,1,23,3,99,80,8,0
2,1982,10,1,23,3,99,81,737,0
2,1982,10,1,23,3,99,82,7,0
2,1982,10,1,23,4,99,5,155,0
2,1982,10,1,23,4,99,15,1,0
2,1982,10,1,23,4,99,19,0,0
2,1982,10,1,23,4,99,31,0,0
2,1982,10,1,23,4,99,33,0,0
2,1982,10,1,23,4,99,37,0,0
2,1982,10,1,23,4,99,44,0,0
2,1982,10,1,23,4,99,47,0,0
2,1982,10,1,23,4,99,50,1,0
2,1982,10,1,23,4,99,53,3,0
2,1982,10,1,23,4,99,71,2,0
2,1982,10,1,23,4,99,72,230,0
2,1982,10,1,23,4,99,78,0,0
2,1982,10,1,23,4,99,80,0,0
2,1982,10,1,23,4,99,81,44,0
2,1982,10,1,23,4,99,82,0,0
2,1982,10,1,23,5,99,5,5586,0
2,1982,10,1,23,5,99,15,236,0
2,1982,10,1,23,5,99,19,38,0
2,1982,10,1,23,5,99,31,0,0
2,1982,10,1,23,5,99,33,65,0
2,1982,10,1,23,5,99,37,0,0
2,1982,10,1,23,5,99,44,0,0
2,1982,10,1,23,5,99,47,21,0
2,1982,10,1,23,5,99,50,10,0
2,1982,10,1,23,5,99,53,774,0
2,1982,10,1,23,5,99,71,479,0
2,1982,10,1,23,5,99,72,11765,0
2,1982,10,1,23,5,99,78,45,0
2,1982,10,1,23,5,99,80,15,0
2,1982,10,1,23,5,99,81,1186,0
2,1982,10,1,23,5,99,82,13,0
2,1982,10,1,23,6,99,5,571,0
2,1982,10,1,23,6,99,15,32,0
2,1982,10,1,23,6,99,19,1,0
2,1982,10,1,23,6,99,31,0,0
2,1982,10,1,23,6,99,33,7,0
2,1982,10,1,23,6,99,37,0,0
2,1982,10,1,23,6,99,44,0,0
2,1982,10,1,23,6,99,47,1,0
2,1982,10,1,23,6,99,50,0,0
2,1982,10,1,23,6,99,53,51,0
2,1982,10,1,23,6,99,71,52,0
2,1982,10,1,23,6,99,72,2297,0
2,1982,10,1,23,6,99,78,1,0
2,1982,10,1,23,6,99,80,3,0
2,1982,10,1,23,6,99,81,404,0
2,1982,10,1,23,6,99,82,1,0
2,1982,10,1,23,7,99,5,384,0
2,1982,10,1,23,7,99,15,3,0
2,1982,10,1,23,7,99,19,39,0
2,1982,10,1,23,7,99,31,0,0
2,1982,10,1,23,7,99,33,36,0
2,1982,10,1,23,7,99,37,0,0
2,1982,10,1,23,7,99,44,0,0
2,1982,10,1,23,7,99,47,3,0
2,1982,10,1,23,7,99,50,1,0
2,1982,10,1,23,7,99,53,61,0
2,1982,10,1,23,7,99,71,27,0
2,1982,10,1,23,7,99,72,1380,0
2,1982,10,1,23,7,99,78,3,0
2,1982,10,1,23,7,99,80,2,0
2,1982,10,1,23,7,99,81,437,0
2,1982,10,1,23,7,99,82,3,0
2,1982,10,1,23,8,99,5,213,0
2,1982,10,1,23,8,99,15,7,0
2,1982,10,1,23,8,99,19,0,0
2,1982,10,1,23,8,99,31,0,0
2,1982,10,1,23,8,99,33,1,0
2,1982,10,1,23,8,99,37,0,0
2,1982,10,1,23,8,99,44,0,0
2,1982,10,1,23,8,99,47,0,0
2,1982,10,1,23,8,99,50,0,0
2,1982,10,1,23,8,99,53,143,0
2,1982,10,1,23,8,99,71,4,0
2,1982,10,1,23,8,99,72,711,0
2,1982,10,1,23,8,99,78,0,0
2,1982,10,1,23,8,99,80,0,0
2,1982,10,1,23,8,99,81,28,0
2,1982,10,1,23,8,99,82,0,0
2,1982,10,1,23,9,99,5,2211,0
2,1982,10,1,23,9,99,15,105,0
2,1982,10,1,23,9,99,19,5,0
2,1982,10,1,23,9,99,31,11,0
2,1982,10,1,23,9,99,33,45,0
2,1982,10,1,23,9,99,37,0,0
2,1982,10,1,23,9,99,44,0,0
2,1982,10,1,23,9,99,47,10,0
2,1982,10,1,23,9,99,50,13,0
2,1982,10,1,23,9,99,53,650,0
2,1982,10,1,23,9,99,71,218,0
2,1982,10,1,23,9,99,72,4014,0
2,1982,10,1,23,9,99,78,69,0
2,1982,10,1,23,9,99,80,9,0
2,1982,10,1,23,9,99,81,471,0
2,1982,10,1,23,9,99,82,5,0
2,1982,10,1,23,10,99,5,1964,0
2,1982,10,1,23,10,99,15,46,0
2,1982,10,1,23,10,99,19,8,0
2,1982,10,1,23,10,99,31,0,0
2,1982,10,1,23,10,99,33,27,0
2,1982,10,1,23,10,99,37,0,0
2,1982,10,1,23,10,99,44,0,0
2,1982,10,1,23,10,99,47,1,0
2,1982,10,1,23,10,99,50,7,0
2,1982,10,1,23,10,99,53,247,0
2,1982,10,1,23,10,99,71,111,0
2,1982,10,1,23,10,99,72,5907,0
2,1982,10,1,23,10,99,78,24,0
2,1982,10,1,23,10,99,80,5,0
2,1982,10,1,23,10,99,81,493,0
2,1982,10,1,23,10,99,82,4,0
2,1982,10,1,23,11,99,5,143,0
2,1982,10,1,23,11,99,15,19,0
2,1982,10,1,23,11,99,19,2,0
2,1982,10,1,23,11,99,31,0,0
2,1982,10,1,23,11,99,33,3,0
2,1982,10,1,23,11,99,37,0,0
2,1982,10,1,23,11,99,44,0,0
2,1982,10,1,23,11,99,47,1,0
2,1982,10,1,23,11,99,50,0,0
2,1982,10,1,23,11,99,53,134,0
2,1982,10,1,23,11,99,71,2,0
2,1982,10,1,23,11,99,72,1270,0
2,1982,10,1,23,11,99,78,5,0
2,1982,10,1,23,11,99,80,1,0
2,1982,10,1,23,11,99,81,90,0
2,1982,10,1,23,11,99,82,1,0
2,1982,10,1,23,12,99,5,1090,0
2,1982,10,1,23,12,99,15,40,0
2,1982,10,1,23,12,99,19,4,0
2,1982,10,1,23,12,99,31,0,0
2,1982,10,1,23,12,99,33,52,0
2,1982,10,1,23,12,99,37,3,0
2,1982,10,1,23,12,99,44,0,0
2,1982,10,1,23,12,99,47,10,0
2,1982,10,1,23,12,99,50,1,0
2,1982,10,1,23,12,99,53,224,0
2,1982,10,1,23,12,99,71,45,0
2,1982,10,1,23,12,99,72,2964,0
2,1982,10,1,23,12,99,78,20,0
2,1982,10,1,23,12,99,80,5,0
2,1982,10,1,23,12,99,81,626,0
2,1982,10,1,23,12,99,82,10,0
2,1982,10,1,23,14,99,5,277,0
2,1982,10,1,23,14,99,15,13,0
2,1982,10,1,23,14,99,19,4,0
2,1982,10,1,23,14,99,31,0,0
2,1982,10,1,23,14,99,33,10,0
2,1982,10,1,23,14,99,37,0,0
2,1982,10,1,23,14,99,44,0,0
2,1982,10,1,23,14,99,47,0,0
2,1982,10,1,23,14,99,50,0,0
2,1982,10,1,23,14,99,53,703,0
2,1982,10,1,23,14,99,71,3,0
2,1982,10,1,23,14,99,72,769,0
2,1982,10,1,23,14,99,78,0,0
2,1982,10,1,23,14,99,80,0,0
2,1982,10,1,23,14,99,81,193,0
2,1982,10,1,23,14,99,82,1,0
2,1982,10,1,23,15,99,5,254,0
2,1982,10,1,23,15,99,15,7,0
2,1982,10,1,23,15,99,19,2,0
2,1982,10,1,23,15,99,31,0,0
2,1982,10,1,23,15,99,33,0,0
2,1982,10,1,23,15,99,37,0,0
2,1982,10,1,23,15,99,44,0,0
2,1982,10,1,23,15,99,47,1,0
2,1982,10,1,23,15,99,50,2,0
2,1982,10,1,23,15,99,53,23,0
2,1982,10,1,23,15,99,71,11,0
2,1982,10,1,23,15,99,72,570,0
2,1982,10,1,23,15,99,78,3,0
2,1982,10,1,23,15,99,80,2,0
2,1982,10,1,23,15,99,81,206,0
2,1982,10,1,23,15,99,82,3,0
2,1982,10,1,23,16,99,5,52,0
2,1982,10,1,23,16,99,15,2,0
2,1982,10,1,23,16,99,19,0,0
2,1982,10,1,23,16,99,31,0,0
2,1982,10,1,23,16,99,33,0,0
2,1982,10,1,23,16,99,37,0,0
2,1982,10,1,23,16,99,44,0,0
2,1982,10,1,23,16,99,47,0,0
2,1982,10,1,23,16,99,50,0,0
2,1982,10,1,23,16,99,53,61,0
2,1982,10,1,23,16,99,71,2,0
2,1982,10,1,23,16,99,72,210,0
2,1982,10,1,23,16,99,78,0,0
2,1982,10,1,23,16,99,80,2,0
2,1982,10,1,23,16,99,81,83,0
2,1982,10,1,23,16,99,82,0,0
2,1982,10,1,23,17,99,5,309,0
2,1982,10,1,23,17,99,15,16,0
2,1982,10,1,23,17,99,19,2,0
2,1982,10,1,23,17,99,31,0,0
2,1982,10,1,23,17,99,33,4,0
2,1982,10,1,23,17,99,37,1,0
2,1982,10,1,23,17,99,44,0,0
2,1982,10,1,23,17,99,47,2,0
2,1982,10,1,23,17,99,50,1,0
2,1982,10,1,23,17,99,53,44,0
2,1982,10,1,23,17,99,71,6,0
2,1982,10,1,23,17,99,72,965,0
2,1982,10,1,23,17,99,78,5,0
2,1982,10,1,23,17,99,80,0,0
2,1982,10,1,23,17,99,81,167,0
2,1982,10,1,23,17,99,82,0,0
2,1982,10,1,23,18,99,5,399,0
2,1982,10,1,23,18,99,15,11,0
2,1982,10,1,23,18,99,19,1,0
2,1982,10,1,23,18,99,31,0,0
2,1982,10,1,23,18,99,33,1,0
2,1982,10,1,23,18,99,37,5,0
2,1982,10,1,23,18,99,44,0,0
2,1982,10,1,23,18,99,47,1,0
2,1982,10,1,23,18,99,50,3,0
2,1982,10,1,23,18,99,53,90,0
2,1982,10,1,23,18,99,71,6,0
2,1982,10,1,23,18,99,72,1333,0
2,1982,10,1,23,18,99,78,1,0
2,1982,10,1,23,18,99,80,0,0
2,1982,10,1,23,18,99,81,119,0
2,1982,10,1,23,18,99,82,0,0
2,1982,10,1,23,19,99,5,157,0
2,1982,10,1,23,19,99,15,12,0
2,1982,10,1,23,19,99,19,0,0
2,1982,10,1,23,19,99,31,0,0
2,1982,10,1,23,19,99,33,0,0
2,1982,10,1,23,19,99,37,1,0
2,1982,10,1,23,19,99,44,0,0
2,1982,10,1,23,19,99,47,0,0
2,1982,10,1,23,19,99,50,0,0
2,1982,10,1,23,19,99,53,219,0
2,1982,10,1,23,19,99,71,12,0
2,1982,10,1,23,19,99,72,875,0
2,1982,10,1,23,19,99,78,2,0
2,1982,10,1,23,19,99,80,1,0
2,1982,10,1,23,19,99,81,251,0
2,1982,10,1,23,19,99,82,1,0
2,1982,10,1,23,20,99,5,137,0
2,1982,10,1,23,20,99,15,37,0
2,1982,10,1,23,20,99,19,0,0
2,1982,10,1,23,20,99,31,0,0
2,1982,10,1,23,20,99,33,0,0
2,1982,10,1,23,20,99,37,0,0
2,1982,10,1,23,20,99,44,0,0
2,1982,10,1,23,20,99,47,2,0
2,1982,10,1,23,20,99,50,0,0
2,1982,10,1,23,20,99,53,309,0
2,1982,10,1,23,20,99,71,6,0
2,1982,10,1,23,20,99,72,673,0
2,1982,10,1,23,20,99,78,0,0
2,1982,10,1,23,20,99,80,0,0
2,1982,10,1,23,20,99,81,204,0
2,1982,10,1,23,20,99,82,1,0
2,1982,10,1,23,21,99,5,124,0
2,1982,10,1,23,21,99,15,2,0
2,1982,10,1,23,21,99,19,0,0
2,1982,10,1,23,21,99,31,0,0
2,1982,10,1,23,21,99,33,0,0
2,1982,10,1,23,21,99,37,0,0
2,1982,10,1,23,21,99,44,0,0
2,1982,10,1,23,21,99,47,0,0
2,1982,10,1,23,21,99,50,0,0
2,1982,10,1,23,21,99,53,69,0
2,1982,10,1,23,21,99,71,0,0
2,1982,10,1,23,21,99,72,291,0
2,1982,10,1,23,21,99,78,1,0
2,1982,10,1,23,21,99,80,0,0
2,1982,10,1,23,21,99,81,20,0
2,1982,10,1,23,21,99,82,0,0
2,1982,10,1,23,24,99,5,2576,0
2,1982,10,1,23,24,99,15,68,0
2,1982,10,1,23,24,99,19,5,0
2,1982,10,1,23,24,99,31,0,0
2,1982,10,1,23,24,99,33,21,0
2,1982,10,1,23,24,99,37,2,0
2,1982,10,1,23,24,99,44,0,0
2,1982,10,1,23,24,99,47,6,0
2,1982,10,1,23,24,99,50,5,0
2,1982,10,1,23,24,99,53,109,0
2,1982,10,1,23,24,99,71,236,0
2,1982,10,1,23,24,99,72,4955,0
2,1982,10,1,23,24,99,78,14,0
2,1982,10,1,23,24,99,80,4,0
2,1982,10,1,23,24,99,81,246,0
2,1982,10,1,23,24,99,82,3,0
2,1982,10,1,23,25,99,5,787,0
2,1982,10,1,23,25,99,15,19,0
2,1982,10,1,23,25,99,19,0,0
2,1982,10,1,23,25,99,31,0,0
2,1982,10,1,23,25,99,33,3,0
2,1982,10,1,23,25,99,37,0,0
2,1982,10,1,23,25,99,44,0,0
2,1982,10,1,23,25,99,47,0,0
2,1982,10,1,23,25,99,50,7,0
2,1982,10,1,23,25,99,53,23,0
2,1982,10,1,23,25,99,71,22,0
2,1982,10,1,23,25,99,72,1164,0
2,1982,10,1,23,25,99,78,8,0
2,1982,10,1,23,25,99,80,1,0
2,1982,10,1,23,25,99,81,97,0
2,1982,10,1,23,25,99,82,3,0
2,1982,10,1,23,26,99,5,720,0
2,1982,10,1,23,26,99,15,99,0
2,1982,10,1,23,26,99,19,2,0
2,1982,10,1,23,26,99,31,0,0
2,1982,10,1,23,26,99,33,45,0
2,1982,10,1,23,26,99,37,0,0
2,1982,10,1,23,26,99,44,0,0
2,1982,10,1,23,26,99,47,7,0
2,1982,10,1,23,26,99,50,2,0
2,1982,10,1,23,26,99,53,62,0
2,1982,10,1,23,26,99,71,36,0
2,1982,10,1,23,26,99,72,1906,0
2,1982,10,1,23,26,99,78,10,0
2,1982,10,1,23,26,99,80,4,0
2,1982,10,1,23,26,99,81,699,0
2,1982,10,1,23,26,99,82,1,0
2,1982,10,1,23,27,99,5,188,0
2,1982,10,1,23,27,99,15,3,0
2,1982,10,1,23,27,99,19,0,0
2,1982,10,1,23,27,99,31,0,0
2,1982,10,1,23,27,99,33,1,0
2,1982,10,1,23,27,99,37,0,0
2,1982,10,1,23,27,99,44,0,0
2,1982,10,1,23,27,99,47,0,0
2,1982,10,1,23,27,99,50,0,0
2,1982,10,1,23,27,99,53,14,0
2,1982,10,1,23,27,99,71,0,0
2,1982,10,1,23,27,99,72,302,0
2,1982,10,1,23,27,99,78,2,0
2,1982,10,1,23,27,99,80,0,0
2,1982,10,1,23,27,99,81,55,0
2,1982,10,1,23,27,99,82,1,0
2,1982,10,1,23,28,99,5,1078,0
2,1982,10,1,23,28,99,15,37,0
2,1982,10,1,23,28,99,19,9,0
2,1982,10,1,23,28,99,31,0,0
2,1982,10,1,23,28,99,33,11,0
2,1982,10,1,23,28,99,37,0,0
2,1982,10,1,23,28,99,44,0,0
2,1982,10,1,23,28,99,47,6,0
2,1982,10,1,23,28,99,50,10,0
2,1982,10,1,23,28,99,53,177,0
2,1982,10,1,23,28,99,71,44,0
2,1982,10,1,23,28,99,72,3074,0
2,1982,10,1,23,28,99,78,24,0
2,1982,10,1,23,28,99,80,2,0
2,1982,10,1,23,28,99,81,543,0
2,1982,10,1,23,28,99,82,10,0
2,1982,10,1,23,29,99,5,371,0
2,1982,10,1,23,29,99,15,4,0
2,1982,10,1,23,29,99,19,0,0
2,1982,10,1,23,29,99,31,0,0
2,1982,10,1,23,29,99,33,42,0
2,1982,10,1,23,29,99,37,0,0
2,1982,10,1,23,29,99,44,0,0
2,1982,10,1,23,29,99,47,0,0
2,1982,10,1,23,29,99,50,0,0
2,1982,10,1,23,29,99,53,7,0
2,1982,10,1,23,29,99,71,4,0
2,1982,10,1,23,29,99,72,472,0
2,1982,10,1,23,29,99,78,0,0
2,1982,10,1,23,29,99,80,0,0
2,1982,10,1,23,29,99,81,96,0
2,1982,10,1,23,29,99,82,0,0
2,1982,10,1,23,30,99,5,271,0
2,1982,10,1,23,30,99,15,14,0
2,1982,10,1,23,30,99,19,1,0
2,1982,10,1,23,30,99,31,0,0
2,1982,10,1,23,30,99,33,2,0
2,1982,10,1,23,30,99,37,0,0
2,1982,10,1,23,30,99,44,0,0
2,1982,10,1,23,30,99,47,2,0
2,1982,10,1,23,30,99,50,1,0
2,1982,10,1,23,30,99,53,2,0
2,1982,10,1,23,30,99,71,9,0
2,1982,10,1,23,30,99,72,722,0
2,1982,10,1,23,30,99,78,5,0
2,1982,10,1,23,30,99,80,2,0
2,1982,10,1,23,30,99,81,125,0
2,1982,10,1,23,30,99,82,0,0
2,1982,10,1,23,31,99,5,83,0
2,1982,10,1,23,31,99,15,7,0
2,1982,10,1,23,31,99,19,4,0
2,1982,10,1,23,31,99,31,0,0
2,1982,10,1,23,31,99,33,3,0
2,1982,10,1,23,31,99,37,0,0
2,1982,10,1,23,31,99,44,0,0
2,1982,10,1,23,31,99,47,0,0
2,1982,10,1,23,31,99,50,0,0
2,1982,10,1,23,31,99,53,36,0
2,1982,10,1,23,31,99,71,1,0
2,1982,10,1,23,31,99,72,382,0
2,1982,10,1,23,31,99,78,0,0
2,1982,10,1,23,31,99,80,0,0
2,1982,10,1,23,31,99,81,114,0
2,1982,10,1,23,31,99,82,0,0
2,1982,10,1,23,32,99,5,92,0
2,1982,10,1,23,32,99,15,0,0
2,1982,10,1,23,32,99,19,0,0
2,1982,10,1,23,32,99,31,0,0
2,1982,10,1,23,32,99,33,0,0
2,1982,10,1,23,32,99,37,0,0
2,1982,10,1,23,32,99,44,0,0
2,1982,10,1,23,32,99,47,0,0
2,1982,10,1,23,32,99,50,0,0
2,1982,10,1,23,32,99,53,64,0
2,1982,10,1,23,32,99,71,11,0
2,1982,10,1,23,32,99,72,304,0
2,1982,10,1,23,32,99,78,2,0
2,1982,10,1,23,32,99,80,0,0
2,1982,10,1,23,32,99,81,13,0
2,1982,10,1,23,32,99,82,0,0
2,1982,10,1,23,33,99,5,365,0
2,1982,10,1,23,33,99,15,6,0
2,1982,10,1,23,33,99,19,0,0
2,1982,10,1,23,33,99,31,0,0
2,1982,10,1,23,33,99,33,0,0
2,1982,10,1,23,33,99,37,0,0
2,1982,10,1,23,33,99,44,0,0
2,1982,10,1,23,33,99,47,0,0
2,1982,10,1,23,33,99,50,0,0
2,1982,10,1,23,33,99,53,19,0
2,1982,10,1,23,33,99,71,4,0
2,1982,10,1,23,33,99,72,659,0
2,1982,10,1,23,33,99,78,3,0
2,1982,10,1,23,33,99,80,1,0
2,1982,10,1,23,33,99,81,187,0
2,1982,10,1,23,33,99,82,0,0
2,1982,10,1,23,34,99,5,92,0
2,1982,10,1,23,34,99,15,25,0
2,1982,10,1,23,34,99,19,0,0
2,1982,10,1,23,34,99,31,0,0
2,1982,10,1,23,34,99,33,12,0
2,1982,10,1,23,34,99,37,0,0
2,1982,10,1,23,34,99,44,0,0
2,1982,10,1,23,34,99,47,0,0
2,1982,10,1,23,34,99,50,0,0
2,1982,10,1,23,34,99,53,57,0
2,1982,10,1,23,34,99,71,7,0
2,1982,10,1,23,34,99,72,1217,0
2,1982,10,1,23,34,99,78,1,0
2,1982,10,1,23,34,99,80,1,0
2,1982,10,1,23,34,99,81,922,0
2,1982,10,1,23,34,99,82,4,0
2,1982,10,1,23,35,99,5,167,0
2,1982,10,1,23,35,99,15,3,0
2,1982,10,1,23,35,99,19,0,0
2,1982,10,1,23,35,99,31,0,0
2,1982,10,1,23,35,99,33,0,0
2,1982,10,1,23,35,99,37,0,0
2,1982,10,1,23,35,99,44,0,0
2,1982,10,1,23,35,99,47,1,0
2,1982,10,1,23,35,99,50,0,0
2,1982,10,1,23,35,99,53,26,0
2,1982,10,1,23,35,99,71,2,0
2,1982,10,1,23,35,99,72,439,0
2,1982,10,1,23,35,99,78,1,0
2,1982,10,1,23,35,99,80,0,0
2,1982,10,1,23,35,99,81,139,0
2,1982,10,1,23,35,99,82,0,0
2,1982,10,1,23,37,99,5,16,0
2,1982,10,1,23,37,99,15,9,0
2,1982,10,1,23,37,99,19,1,0
2,1982,10,1,23,37,99,31,0,0
2,1982,10,1,23,37,99,33,1,0
2,1982,10,1,23,37,99,37,0,0
2,1982,10,1,23,37,99,44,0,0
2,1982,10,1,23,37,99,47,0,0
2,1982,10,1,23,37,99,50,0,0
2,1982,10,1,23,37,99,53,35,0
2,1982,10,1,23,37,99,71,0,0
2,1982,10,1,23,37,99,72,384,0
2,1982,10,1,23,37,99,78,2,0
2,1982,10,1,23,37,99,80,0,0
2,1982,10,1,23,37,99,81,106,0
2,1982,10,1,23,37,99,82,0,0
2,1982,10,1,23,38,99,5,410,0
2,1982,10,1,23,38,99,15,3,0
2,1982,10,1,23,38,99,19,1,0
2,1982,10,1,23,38,99,31,0,0
2,1982,10,1,23,38,99,33,3,0
2,1982,10,1,23,38,99,37,0,0
2,1982,10,1,23,38,99,44,0,0
2,1982,10,1,23,38,99,47,0,0
2,1982,10,1,23,38,99,50,0,0
